accepted,years,Teff_K,luminosity_Lsun,radius_Rsun,nuclear_fraction
926,113641468.28575128,2935.8216586181156,0.002213475296201766,0.18185747646694972,0.02850650020364083
927,113941468.28575128,2935.596345993713,0.0022091304321599377,0.18170679287699207,0.02875375428426805
928,114241468.28575128,2935.3720630293215,0.0022048085239697226,0.18155670292096215,0.02900228932486409
929,114541468.28575128,2935.149545468487,0.0022005116368277165,0.18140720366588672,0.02925207714349914
930,114841468.28575128,2934.9257998407256,0.002196230720558281,0.18125829477251898,0.029503235822916595
931,115141468.28575128,2934.695834246393,0.002191950062180094,0.18110994452250687,0.02975597815974393
932,115441468.28575128,2934.467736958369,0.0021876945620765403,0.18096218293303334,0.030009971625265183
933,115741468.28575128,2934.2410861387693,0.0021834627024066872,0.18081500257840757,0.030265234762714772
934,116041468.28575128,2934.018121704882,0.0021792611057649723,0.18066840522269328,0.030521673712750854
935,116341468.28575128,2933.7966429876137,0.0021750823442767426,0.18052235806736724,0.030779389336411483
936,116641468.28575128,2933.572936291349,0.0021709140573706737,0.18037680728269184,0.031038555849003797
937,116941468.28575128,2933.347685241847,0.002166759090600204,0.18023178748873753,0.031299134605167776
938,117241468.28575128,2933.1204820593166,0.0021626160153239383,0.18008729013939734,0.03156114788678572
939,117541468.28575128,2932.8915673242745,0.002158485458838395,0.17994331242359674,0.03182458852198598
940,117841468.28575128,2932.6639096089793,0.0021543764464732732,0.17979986767632813,0.03208932438443078
941,118141468.28575128,2932.436518590539,0.002150285153886567,0.1796569202406958,0.03235541170561969
942,118441468.28575128,2932.210038353793,0.002146214345225115,0.17951450882208625,0.03262280826024565
943,118741468.28575128,2931.984562501765,0.002142164339318419,0.17937263783683893,0.0328915074907944
944,119041468.28575128,2931.7608325247033,0.0021381372940116414,0.17923130965332817,0.03316147467131265
945,119341468.28575128,2931.5418852345,0.002134142224417568,0.17909053456379473,0.03343256672667401
946,119641468.28575128,2931.3278879745967,0.0021301793875454712,0.17895030801657794,0.03370477439175382
947,119941468.28575128,2931.1112344391813,0.002126225457429444,0.1788105823624422,0.033978462461548356
948,120241468.28575128,2930.8919135681645,0.0021222803900540176,0.1786713571051577,0.034253634082591584
949,120541468.28575128,2930.6689677236436,0.0021183411702659087,0.1785326218687131,0.034530340791462895
950,120841468.28575128,2930.4429068187414,0.0021144092916665926,0.17839437693286078,0.03480856182804258
951,121141468.28575128,2930.2142495392814,0.002110486553497633,0.1782566348699674,0.035088270240754026
952,121441468.28575128,2929.985096664512,0.002106578826578491,0.17811938854044207,0.03536937112021671
953,121741468.28575128,2929.7526217099235,0.002102677602930715,0.1779826227035913,0.03565200790341131
954,122041468.28575128,2929.5230751254635,0.002098801678913033,0.17784637437510806,0.03593586367696431
955,122341468.28575128,2929.296382286543,0.0020949506274948676,0.1777106381931654,0.0362209417585904
956,122641468.28575128,2929.072137725254,0.00209112295147783,0.17757540335978583,0.03650726424966271
957,122941468.28575128,2928.851521983645,0.0020873227397994005,0.1774407039254812,0.036794754295370734
958,123241468.28575128,2928.634881067157,0.002083550012557307,0.17730650298032177,0.03708340814885156
959,123541468.28575128,2928.4212337564363,0.002079801715700095,0.17717279337499842,0.03737327496418602
960,123841468.28575128,2928.214255809802,0.0020760888296544513,0.1770396023597995,0.03766415219154937
961,124141468.28575128,2928.008871468572,0.0020723959717576126,0.17690689260281103,0.037956312656048735
962,124441468.28575128,2927.7919645167244,0.002068684268298521,0.1767745896380398,0.03825046808161331
963,124741468.28575128,2927.572854929869,0.0020649812339319554,0.17664273981596523,0.038546120743511735
964,125041468.28575128,2927.3542215625207,0.002061294584339693,0.17651135060192283,0.03884312792921393
965,125341468.28575128,2927.1365006492747,0.002057625435862931,0.17638041912402322,0.03914146730122266
966,125641468.28575128,2926.9204159524506,0.0020539757237202595,0.1762499433545193,0.039441100254551255
967,125941468.28575128,2926.70713307115,0.002050348956542636,0.17611993623832103,0.03974195618957851
968,126241468.28575128,2926.4964475351653,0.0020467444008688902,0.1759903941108907,0.040044045117718294
969,126541468.28575128,2926.2883100131367,0.0020431618339874324,0.17586131643910885,0.04034736712974194
970,126841468.28575128,2926.0800342812604,0.0020395932556140062,0.17573268429701497,0.04065207719735613
971,127141468.28575128,2925.875783465604,0.002036050673693134,0.17560451717275222,0.04095793425686866
972,127441468.28575128,2925.6717606538773,0.0020325230354162676,0.1754767973468765,0.04126515592290859
973,127741468.28575128,2925.469210110509,0.0020290153295175707,0.1753495928160088,0.041573638158929685
974,128041468.28575128,2925.2675612430157,0.002025524594793478,0.17522284638435678,0.041883439352747215
975,128341468.28575128,2925.0650997209473,0.0020220454768248262,0.17509653347432638,0.042194669352437104
976,128641468.28575128,2924.860952244967,0.0020185752527936552,0.17497064147920305,0.04250738537039237
977,128941468.28575128,2924.656140016607,0.002015117042804434,0.17484518402084862,0.04282152192166801
978,129241468.28575128,2924.4493393570297,0.002011666815304192,0.17472014519563508,0.043137164931937956
979,129541468.28575128,2924.240719842572,0.002008224882043552,0.17459551848753388,0.0434543090717287
980,129841468.28575128,2924.0322444892577,0.002004797138066046,0.1744713264173333,0.043772827810355436
981,130141468.28575128,2923.829832707877,0.0020014000589472095,0.17434758214225016,0.04409235857071011
982,130441468.28575128,2923.6317615343964,0.001998028441491891,0.17422426911448008,0.044413008354208784
