run,model,age_yr,central_X,central_Y3,L_Lsun,R_Rsun,Teff_K,central_convective_flag
ajr-20000,2213,2578699586370.272,0.18963548477242992,0.0012374916831617846,0.0036149686520376176,0.1448624407072014,3719.0,1
ajr-20000,2214,2579174460586.147,0.18954493820748616,0.001235811193560871,0.0036149686520376176,0.1448624407072014,3719.0,1
ajr-20000,2215,2579649126836.6973,0.18945444279575366,0.001234134011905846,0.0036159770114942533,0.1448624407072014,3719.0,1
ajr-20000,2216,2580123582125.8716,0.1893639989877032,0.0012324597665966408,0.0036159770114942533,0.1448624407072014,3719.0,1
ajr-20000,2217,2580597825989.8984,0.18927360683787744,0.0012307883629924183,0.0036159770114942533,0.1448624407072014,3719.0,1
ajr-20000,2218,2581071859606.453,0.18918326615671513,0.0012291198771578712,0.003616985370950888,0.1448624407072014,3719.0,1
ajr-20000,2219,2581545683625.859,0.18909297683777246,0.0012274543272850949,0.003616985370950888,0.1448624407072014,3719.0,1
ajr-20000,2220,2582019298697.3013,0.18900273877682278,0.001225791729932763,0.0036179937304075234,0.1448624407072014,3720.0,1
ajr-20000,2221,2582492705452.7896,0.1889125518740952,0.0012241320985745356,0.0036179937304075234,0.1448624407072014,3720.0,1
ajr-20000,2222,2582965902024.237,0.18882241639261,0.001222475195009288,0.0036179937304075234,0.1448624407072014,3720.0,1
ajr-20000,2223,2583438887978.6636,0.18873233236935105,0.0012208209394901851,0.003619002089864159,0.1448624407072014,3720.0,1
ajr-20000,2224,2583911663586.199,0.1886422997340705,0.001219169327672366,0.003619002089864159,0.1448624407072014,3720.0,1
ajr-20000,2225,2584384229535.6763,0.188552318356378,0.00121752039720815,0.003620010449320794,0.1448624407072014,3720.0,1
ajr-20000,2226,2584856586509.9917,0.18846238811038188,0.0012158741825199384,0.003620010449320794,0.1448624407072014,3720.0,1
ajr-20000,2227,2585328735181.6973,0.18837250887503695,0.001214230714516551,0.003620010449320794,0.1448624407072014,3721.0,1
ajr-20000,2228,2585800676218.5737,0.18828268053306763,0.0012125900213693398,0.0036210188087774297,0.1448624407072014,3721.0,1
ajr-20000,2229,2586272409808.5796,0.18819290303922045,0.0012109520811898688,0.0036210188087774297,0.1448624407072014,3721.0,1
ajr-20000,2230,2586743935122.891,0.18810317649350067,0.0012093167715460328,0.0036210188087774297,0.1448624407072014,3721.0,1
ajr-20000,2231,2587215252814.6504,0.18801350077299656,0.0012076841255605996,0.003622027168234065,0.144762397585166,3721.0,1
ajr-20000,2232,2587686363550.072,0.18792387575629202,0.0012060541754248888,0.003622027168234065,0.144762397585166,3721.0,1
ajr-20000,2233,2588157266971.4653,0.18783430147254013,0.0012044268487600282,0.0036230355276907003,0.144762397585166,3721.0,1
ajr-20000,2234,2588627962609.007,0.1877447779616027,0.0012028020662784643,0.0036230355276907003,0.144762397585166,3721.0,1
ajr-20000,2235,2589098451156.518,0.1876553050900064,0.0012011798696402731,0.0036230355276907003,0.144762397585166,3722.0,1
ajr-20000,2236,2589568732971.017,0.187565882776747,0.0011995602640970209,0.003624043887147335,0.144762397585166,3722.0,1
ajr-20000,2237,2590038807765.3335,0.187476511034426,0.0011979431901080117,0.003624043887147335,0.144762397585166,3722.0,1
ajr-20000,2238,2590508676216.8574,0.18738718973287052,0.0011963286881522515,0.003625052246603971,0.144762397585166,3722.0,1
ajr-20000,2239,2590978339002.0557,0.18729791874599508,0.0011947167959051065,0.003625052246603971,0.144762397585166,3722.0,1
ajr-20000,2240,2591447796738.247,0.1872086979598285,0.0011931075424600366,0.003625052246603971,0.144762397585166,3722.0,1
ajr-20000,2241,2591917050096.7085,0.18711952725557476,0.0011915009601339895,0.0036260606060606057,0.144762397585166,3722.0,1
ajr-20000,2242,2592386099723.356,0.18703040652128688,0.001189897076367077,0.0036260606060606057,0.144762397585166,3723.0,1
ajr-20000,2243,2592854946256.3677,0.1869413356490997,0.0011882959163345484,0.0036270689655172415,0.144762397585166,3723.0,1
ajr-20000,2244,2593323590333.3516,0.18685231453386664,0.0011866975032527752,0.0036270689655172415,0.144762397585166,3723.0,1
ajr-20000,2245,2593792032574.6333,0.18676334307524292,0.001185101856262739,0.0036270689655172415,0.144762397585166,3723.0,1
ajr-20000,2246,2594260272550.384,0.1866744213256208,0.001183508888567279,0.0036280773249738768,0.144762397585166,3723.0,1
ajr-20000,2247,2594728309353.988,0.18658554939908104,0.001181918471212018,0.0036280773249738768,0.144762397585166,3723.0,1
ajr-20000,2248,2595196143459.6074,0.18649672720172175,0.001180330620470104,0.0036280773249738768,0.144762397585166,3723.0,1
ajr-20000,2249,2595663775401.905,0.18640795463296256,0.0011787453574481396,0.0036290856844305125,0.144762397585166,3724.0,1
ajr-20000,2250,2596131205913.116,0.1863192315662084,0.0011771627212474375,0.0036290856844305125,0.144762397585166,3724.0,1
ajr-20000,2251,2596598435661.156,0.18623055788786214,0.001175582741802635,0.003619002089864159,0.144762397585166,3721.0,1
ajr-20000,2252,2597066914453.3857,0.18614172617070673,0.001174149130408323,0.003620010449320794,0.144762397585166,3721.0,1
ajr-20000,2253,2597535086679.4287,0.1860529708856565,0.0011726985102840147,0.003619002089864159,0.144762397585166,3721.0,1
ajr-20000,2254,2598003234855.8784,0.18596424989737564,0.0011712599214210616,0.003620010449320794,0.144762397585166,3721.0,1
ajr-20000,2255,2598471068108.407,0.1858756053817057,0.0011698037941743672,0.0036210188087774297,0.144762397585166,3721.0,1
ajr-20000,2256,2598938601380.063,0.1857870338625317,0.0011683331372041035,0.0036210188087774297,0.144762397585166,3721.0,1
ajr-20000,2257,2599406049709.0874,0.18569850307265762,0.0011668701289669482,0.0036210188087774297,0.144762397585166,3721.0,1
ajr-20000,2258,2599873237280.162,0.18561003836428175,0.0011653968850746715,0.0036230355276907003,0.144762397585166,3722.0,1
ajr-20000,2259,2600340112982.4067,0.185521646286322,0.001163909422944842,0.003622027168234065,0.144762397585166,3722.0,1
ajr-20000,2260,2600806939546.579,0.18543328781955792,0.0011624345878859324,0.0036230355276907003,0.144762397585166,3722.0,1
ajr-20000,2261,2601273502579.0806,0.18534499420164394,0.0011609503839174141,0.003624043887147335,0.144762397585166,3722.0,1
ajr-20000,2262,2601739732267.294,0.1852567747081783,0.001159450935822443,0.0036230355276907003,0.144762397585166,3722.0,1
ajr-20000,2263,2602205947397.118,0.1851685822788951,0.0011579686572359728,0.003624043887147335,0.144762397585166,3722.0,1
ajr-20000,2264,2602671863133.1895,0.18508045853075378,0.0011564743339700712,0.003625052246603971,0.144762397585166,3723.0,1
ajr-20000,2265,2603137488071.155,0.1849924013418634,0.0011549700037107608,0.003625052246603971,0.144762397585166,3723.0,1
ajr-20000,2266,2603603026024.5347,0.1849043804897685,0.001153476380448963,0.003625052246603971,0.144762397585166,3723.0,1
ajr-20000,2267,2604068319372.622,0.184816419083664,0.0011519773808884653,0.0036260606060606057,0.144762397585166,3723.0,1
ajr-20000,2268,2604533402625.0996,0.18472851153682476,0.0011504768645100533,0.0036260606060606057,0.144762397585166,3723.0,1
ajr-20000,2269,2604998278732.0254,0.18464065708685695,0.0011489753501308791,0.0036260606060606057,0.144762397585166,3723.0,1
ajr-20000,2270,2605462949008.7607,0.18455285524394585,0.001147473158981329,0.0036270689655172415,0.144762397585166,3723.0,1
ajr-20000,2271,2605927414637.9917,0.1844651055634729,0.001145970578303874,0.0036270689655172415,0.144762397585166,3723.0,1
ajr-20000,2272,2606391676745.0864,0.18437740763269075,0.0011444678710976679,0.0036280773249738768,0.144762397585166,3724.0,1
ajr-20000,2273,2606855736384.8955,0.18428976107065886,0.0011429652763693644,0.0036280773249738768,0.144762397585166,3724.0,1
ajr-20000,2274,2607319594686.744,0.18420216550573007,0.0011414630249155589,0.0036280773249738768,0.144762397585166,3724.0,1
ajr-20000,2275,2607783253696.21,0.18411462045551316,0.0011399614225594346,0.0036290856844305125,0.144762397585166,3724.0,1
ajr-20000,2276,2608246714366.4175,0.18402712561832538,0.0011384606478961846,0.0036290856844305125,0.144762397585166,3724.0,1
ajr-20000,2277,2608709975929.852,0.18393968095143656,0.0011369606987338642,0.0036300940438871473,0.144762397585166,3724.0,1
ajr-20000,2278,2609173037458.008,0.1838522864346375,0.0011354615570463888,0.0036300940438871473,0.144762397585166,3724.0,1
ajr-20000,2279,2609635899349.653,0.18376494185810002,0.0011339633362334957,0.0036300940438871473,0.144762397585166,3725.0,1
ajr-20000,2280,2610098563048.2363,0.1836776468736995,0.0011324662448664842,0.0036311024033437826,0.14466235446313067,3725.0,1
ajr-20000,2281,2610561029891.795,0.18359040116602768,0.001130970467554862,0.0036311024033437826,0.14466235446313067,3725.0,1
ajr-20000,2282,2611023300688.432,0.18350320451044916,0.001129476124754876,0.003632110762800418,0.14466235446313067,3725.0,1
ajr-20000,2283,2611485376197.4756,0.18341605669956357,0.0011279833240894603,0.003632110762800418,0.14466235446313067,3725.0,1
ajr-20000,2284,2611947257167.454,0.18332895753682402,0.001126492164939352,0.003632110762800418,0.14466235446313067,3725.0,1
ajr-20000,2285,2612408944320.436,0.1832419068380948,0.001125002737436452,0.003633119122257053,0.14466235446313067,3725.0,1
ajr-20000,2286,2612870439114.3467,0.18315490432308484,0.001123515197689122,0.003633119122257053,0.14466235446313067,3725.0,1
ajr-20000,2287,2613331742442.739,0.18306794980491967,0.0011220296362107788,0.003633119122257053,0.14466235446313067,3726.0,1
ajr-20000,2288,2613792854955.903,0.18298104313909974,0.0011205461135249503,0.0036341274817136885,0.14466235446313067,3726.0,1
ajr-20000,2289,2614253776911.9697,0.18289418424203768,0.00111906464760465,0.0036341274817136885,0.14466235446313067,3726.0,1
ajr-20000,2290,2614714507114.102,0.18280737323756183,0.0011175851127575777,0.0036341274817136885,0.14466235446313067,3726.0,1
ajr-20000,2291,2615175045950.474,0.18272061001521447,0.0011161075461607588,0.003635135841170324,0.14466235446313067,3726.0,1
ajr-20000,2292,2615635393989.7114,0.1826338944427157,0.00111463200014411,0.003635135841170324,0.14466235446313067,3726.0,1
ajr-20000,2293,2616095551487.4937,0.18254722643680138,0.0011131584928525816,0.003636144200626959,0.14466235446313067,3726.0,1
ajr-20000,2294,2616555518789.499,0.18246060590341193,0.0011116870497681352,0.003636144200626959,0.14466235446313067,3727.0,1
ajr-20000,2295,2617015296502.233,0.18237403271435693,0.0011102177201534988,0.003636144200626959,0.14466235446313067,3727.0,1
ajr-20000,2296,2617474885164.3184,0.18228750675589014,0.0011087505435542382,0.003637152560083595,0.14466235446313067,3727.0,1
ajr-20000,2297,2617934285715.368,0.1822010278615418,0.0011072855958181968,0.003637152560083595,0.14466235446313067,3727.0,1
ajr-20000,2298,2618393498939.164,0.18211459589375437,0.0011058229324031098,0.003637152560083595,0.14466235446313067,3727.0,1
ajr-20000,2299,2618852525383.716,0.18202821075337272,0.0011043625818726046,0.0036381609195402296,0.14466235446313067,3727.0,1
ajr-20000,2300,2619311365675.626,0.18194187233306158,0.0011029045782948127,0.0036381609195402296,0.14466235446313067,3727.0,1
ajr-20000,2301,2619770020337.2476,0.18185558054356366,0.001101448943092296,0.0036381609195402296,0.14466235446313067,3727.0,1
ajr-20000,2302,2620228489832.485,0.18176933530615885,0.0010999956903189891,0.003639169278996865,0.14466235446313067,3728.0,1
ajr-20000,2303,2620686774660.656,0.18168313653883134,0.001098544836286027,0.003639169278996865,0.14466235446313067,3728.0,1
ajr-20000,2304,2621144875342.195,0.18159698415848963,0.0010970963980256056,0.003639169278996865,0.14466235446313067,3728.0,1
ajr-20000,2305,2621602792371.55,0.18151087808766017,0.001095650388656807,0.0036401776384535007,0.14466235446313067,3728.0,1
ajr-20000,2306,2622060526157.3013,0.1814248182625697,0.0010942068118170735,0.0036401776384535007,0.14466235446313067,3728.0,1
ajr-20000,2307,2622518076712.2417,0.1813388046758842,0.0010927656321688016,0.0036401776384535007,0.14466235446313067,3728.0,1
ajr-20000,2308,2622975444210.574,0.18125283729500677,0.0010913268321049913,0.003641185997910136,0.14466235446313067,3728.0,1
ajr-20000,2309,2623432626385.533,0.18116691642920674,0.0010898901579022363,0.003641185997910136,0.14466235446313067,3728.0,1
ajr-20000,2310,2623889623779.831,0.18108104197155356,0.0010884556449681953,0.003641185997910136,0.14466235446313067,3729.0,1
ajr-20000,2311,2624346436926.0283,0.18099521382024886,0.0010870233254230545,0.0036421943573667717,0.14466235446313067,3729.0,1
ajr-20000,2312,2624803066352.094,0.1809094318773461,0.0010855932285817036,0.0036421943573667717,0.14466235446313067,3729.0,1
ajr-20000,2313,2625259509607.348,0.1808236964657941,0.001084165092736915,0.0036421943573667717,0.1445623113410953,3729.0,1
ajr-20000,2314,2625715765121.459,0.1807380077625451,0.0010827387584517911,0.0036432027168234065,0.1445623113410953,3729.0,1
ajr-20000,2315,2626171833116.6553,0.18065236567977705,0.0010813142505187133,0.0036432027168234065,0.1445623113410953,3729.0,1
ajr-20000,2316,2626627712221.6465,0.1805667703556738,0.001079891437720291,0.0036442110762800422,0.1445623113410953,3729.0,1
ajr-20000,2317,2627083402649.397,0.1804812216951793,0.0010784703506855808,0.0036442110762800422,0.1445623113410953,3729.0,1
ajr-20000,2318,2627538904093.3276,0.18039571967910656,0.0010770509677120138,0.0036442110762800422,0.1445623113410953,3730.0,1
ajr-20000,2319,2627994215850.959,0.1803102643420817,0.0010756332300371006,0.003645219435736677,0.1445623113410953,3730.0,1
ajr-20000,2320,2628449338499.7114,0.18022485553464943,0.0010742172064442087,0.003645219435736677,0.1445623113410953,3730.0,1
ajr-20000,2321,2628904272660.897,0.1801394931075859,0.0010728029653465146,0.003645219435736677,0.1445623113410953,3730.0,1
ajr-20000,2322,2629359018952.9727,0.18005417691833658,0.0010713905701609501,0.0036462277951933124,0.1445623113410953,3730.0,1
ajr-20000,2323,2629813577988.5596,0.1799689068310181,0.0010699800793363928,0.0036462277951933124,0.1445623113410953,3730.0,1
ajr-20000,2324,2630267950371.928,0.1798836827163587,0.0010685715464309293,0.0036472361546499477,0.1445623113410953,3730.0,1
ajr-20000,2325,2630722136670.861,0.17979850445522844,0.0010671650177159543,0.0036472361546499477,0.1445623113410953,3731.0,1
ajr-20000,2326,2631176138162.68,0.17971337183394503,0.0010657606049902467,0.0036472361546499477,0.1445623113410953,3731.0,1
ajr-20000,2327,2631629955687.5903,0.17962828471028597,0.001064358370466625,0.0036482445141065834,0.1445623113410953,3731.0,1
ajr-20000,2328,2632083589746.964,0.17954324299520136,0.001062958339245739,0.0036482445141065834,0.1445623113410953,3731.0,1
ajr-20000,2329,2632537040821.1963,0.17945824660517795,0.0010615605324592694,0.0036482445141065834,0.1445623113410953,3731.0,1
ajr-20000,2330,2632990308484.594,0.17937329558550755,0.0010601648822511265,0.0036492528735632183,0.1445623113410953,3731.0,1
ajr-20000,2331,2633443392027.323,0.1792883900155484,0.0010587712976210743,0.0036492528735632183,0.1445623113410953,3731.0,1
ajr-20000,2332,2633896290997.282,0.17920352993108668,0.0010573797182516762,0.003650261233019854,0.1445623113410953,3732.0,1
ajr-20000,2333,2634349005866.3506,0.17911871523411502,0.001055990176653533,0.003650261233019854,0.1445623113410953,3732.0,1
ajr-20000,2334,2634801537151.9556,0.17903394582359394,0.0010546027074231589,0.003650261233019854,0.1445623113410953,3732.0,1
ajr-20000,2335,2635253885773.3647,0.17894922154591306,0.0010532173813087562,0.003651269592476489,0.1445623113410953,3732.0,1
ajr-20000,2336,2635706053223.1846,0.17886454217422698,0.00105183431926727,0.003651269592476489,0.1445623113410953,3732.0,1
ajr-20000,2337,2636158040303.2783,0.178779907589098,0.001050453567530247,0.003651269592476489,0.1445623113410953,3732.0,1
ajr-20000,2338,2636609847480.868,0.1786953177221992,0.0010490751367424945,0.003652277951933124,0.1445623113410953,3732.0,1
ajr-20000,2339,2637061475201.307,0.1786107725096394,0.0010476990344443324,0.003652277951933124,0.1445623113410953,3733.0,1
ajr-20000,2340,2637512923911.3613,0.17852627188847411,0.0010463252675447276,0.003652277951933124,0.1445623113410953,3733.0,1
ajr-20000,2341,2637964194042.3657,0.17844181579900084,0.0010449538407473339,0.0036532863113897594,0.1445623113410953,3733.0,1
ajr-20000,2342,2638415286016.1426,0.17835740418373974,0.0010435847572642667,0.0036532863113897594,0.1445623113410953,3733.0,1
ajr-20000,2343,2638866200197.7017,0.17827303699388397,0.0010422180143791326,0.0036532863113897594,0.1445623113410953,3733.0,1
ajr-20000,2344,2639316936998.828,0.17818871417436244,0.0010408536137776485,0.003654294670846395,0.14446226821905994,3733.0,1
ajr-20000,2345,2639767496853.302,0.17810443566768613,0.0010394915588828782,0.003654294670846395,0.14446226821905994,3733.0,1
ajr-20000,2346,2640217880172.2524,0.17802020142030814,0.0010381318504559397,0.003654294670846395,0.14446226821905994,3733.0,1
ajr-20000,2347,2640668087292.4634,0.17793601138956633,0.0010367744818200063,0.0036553030303030304,0.14446226821905994,3734.0,1
ajr-20000,2348,2641118118633.5005,0.1778518655211884,0.0010354194544061812,0.0036553030303030304,0.14446226821905994,3734.0,1
ajr-20000,2349,2641567974604.749,0.17776776376293793,0.0010340667683191808,0.0036553030303030304,0.14446226821905994,3734.0,1
ajr-20000,2350,2642017655618.5586,0.17768370606266418,0.0010327164236760978,0.0036563113897596657,0.14446226821905994,3734.0,1
ajr-20000,2351,2642467162221.3467,0.17759969235011044,0.001031368433145416,0.0036563113897596657,0.14446226821905994,3734.0,1
ajr-20000,2352,2642916495116.594,0.1775157225348608,0.0010300228233021931,0.0036563113897596657,0.14446226821905994,3734.0,1
ajr-20000,2353,2643365652043.4404,0.17743179694055175,0.0010286793353599002,0.003657319749216301,0.14446226821905994,3734.0,1
ajr-20000,2354,2643814633387.282,0.17734791550097173,0.0010273379803587893,0.003657319749216301,0.14446226821905994,3734.0,1
ajr-20000,2355,2644263439587.424,0.17726407814405518,0.001025998773757021,0.003657319749216301,0.14446226821905994,3735.0,1
ajr-20000,2356,2644712071074.8667,0.177180284800706,0.0010246617289460134,0.0036583281086729363,0.14446226821905994,3735.0,1
ajr-20000,2357,2645160528239.11,0.17709653540921158,0.0010233268542125717,0.0036583281086729363,0.14446226821905994,3735.0,1
ajr-20000,2358,2645608811483.656,0.17701282990724782,0.0010219941586197192,0.0036583281086729363,0.14446226821905994,3735.0,1
ajr-20000,2359,2646056919974.073,0.1769291684053542,0.001020663532651841,0.003659336468129571,0.14446226821905994,3735.0,1
ajr-20000,2360,2646504851926.5933,0.1768455511359777,0.001019334783400348,0.003659336468129571,0.14446226821905994,3735.0,1
ajr-20000,2361,2646952607855.9355,0.1767619779964503,0.0010180079497898536,0.003659336468129571,0.14446226821905994,3735.0,1
ajr-20000,2362,2647400189380.106,0.1766784487355004,0.0010166831732070628,0.003660344827586207,0.14446226821905994,3735.0,1
ajr-20000,2363,2647847596721.021,0.17659496330814178,0.0010153604523848597,0.003660344827586207,0.14446226821905994,3736.0,1
ajr-20000,2364,2648294825127.763,0.17651152235715706,0.0010140393124832994,0.003660344827586207,0.14446226821905994,3736.0,1
ajr-20000,2365,2648741874862.9697,0.17642812578945147,0.001012719787362665,0.003661353187042842,0.14446226821905994,3736.0,1
ajr-20000,2366,2649188746441.8804,0.1763447734807278,0.0010114019329203216,0.003661353187042842,0.14446226821905994,3736.0,1
ajr-20000,2367,2649635440382.76,0.17626146531161602,0.0010100858014047047,0.003661353187042842,0.14446226821905994,3736.0,1
ajr-20000,2368,2650081957189.004,0.17617820116981575,0.001008771439927924,0.0036623615464994774,0.14446226821905994,3736.0,1
ajr-20000,2369,2650528297350.813,0.17609498094941825,0.0010074588909639007,0.0036623615464994774,0.14446226821905994,3736.0,1
ajr-20000,2370,2650974461349.3022,0.17601180454993592,0.0010061481930475728,0.0036623615464994774,0.14446226821905994,3737.0,1
ajr-20000,2371,2651420449582.19,0.1759286718862163,0.0010048393739805774,0.0036633699059561127,0.14446226821905994,3737.0,1
ajr-20000,2372,2651866262147.7534,0.17584558291727806,0.0010035324310503516,0.0036633699059561127,0.14446226821905994,3737.0,1
ajr-20000,2373,2652311898881.955,0.1757625376384017,0.0010022273366258757,0.0036633699059561127,0.14446226821905994,3737.0,1
ajr-20000,2374,2652757358956.902,0.1756795361342207,0.0010009240018009652,0.0036643782654127485,0.1443622250970246,3737.0,1
ajr-20000,2375,2653202642817.8486,0.1755965783060856,0.0009996224641826569,0.0036643782654127485,0.1443622250970246,3737.0,1
ajr-20000,2376,2653647750946.6177,0.1755136640541461,0.0009983227622079613,0.0036653866248693837,0.1443622250970246,3737.0,1
ajr-20000,2377,2654092683816.159,0.1754307932836026,0.0009970249306693005,0.0036653866248693837,0.1443622250970246,3737.0,1
ajr-20000,2378,2654537441889.384,0.17534796590455137,0.00099572900083489,0.0036653866248693837,0.1443622250970246,3738.0,1
ajr-20000,2379,2654982025619.9424,0.175265181831569,0.0009944350007573973,0.0036663949843260186,0.1443622250970246,3738.0,1
ajr-20000,2380,2655426435451.505,0.17518244098352964,0.0009931429554201172,0.0036663949843260186,0.1443622250970246,3738.0,1
ajr-20000,2381,2655870671769.0903,0.1750997432900325,0.0009918528823390728,0.0036663949843260186,0.1443622250970246,3738.0,1
ajr-20000,2382,2656314734295.739,0.17501708877372432,0.0009905647350302253,0.0036674033437826543,0.1443622250970246,3738.0,1
ajr-20000,2383,2656758622103.282,0.1749344775428951,0.000989278408390062,0.0036674033437826543,0.1443622250970246,3738.0,1
ajr-20000,2384,2657202336308.888,0.1748519094153358,0.0009879939974593607,0.0036674033437826543,0.1443622250970246,3738.0,1
ajr-20000,2385,2657645877344.4473,0.17476938431222724,0.0009867115260442582,0.0036684117032392896,0.1443622250970246,3739.0,1
ajr-20000,2386,2658089245663.2646,0.1746869021542875,0.0009854310180916574,0.0036684117032392896,0.1443622250970246,3739.0,1
ajr-20000,2387,2658532442342.2017,0.1746044627791467,0.0009841525545332107,0.0036684117032392896,0.1443622250970246,3739.0,1
ajr-20000,2388,2658975467956.3496,0.1745220661012188,0.0009828761632424013,0.003669420062695925,0.1443622250970246,3739.0,1
ajr-20000,2389,2659418322898.5684,0.1744397120628749,0.0009816018527178184,0.003669420062695925,0.1443622250970246,3739.0,1
ajr-20000,2390,2659861007548.638,0.17435740060946864,0.0009803296293914743,0.003669420062695925,0.1443622250970246,3739.0,1
ajr-20000,2391,2660303522293.112,0.1742751316864408,0.0009790594996606104,0.00367042842215256,0.1443622250970246,3739.0,1
ajr-20000,2392,2660745867524.6445,0.17419290523962078,0.0009777914701814686,0.00367042842215256,0.1443622250970246,3739.0,1
ajr-20000,2393,2661188043599.4497,0.17411072122100837,0.0009765255437081431,0.00367042842215256,0.1443622250970246,3740.0,1
ajr-20000,2394,2661630050873.508,0.1740285795833141,0.0009752617225415812,0.003671436781609196,0.1443622250970246,3740.0,1
ajr-20000,2395,2662071889694.6777,0.17394648028100052,0.0009740000078185143,0.003671436781609196,0.1443622250970246,3740.0,1
ajr-20000,2396,2662513560418.5557,0.17386442326800214,0.0009727404010818597,0.003671436781609196,0.1443622250970246,3740.0,1
ajr-20000,2397,2662955062813.885,0.17378240857922297,0.000971482848362974,0.003671436781609196,0.1443622250970246,3740.0,1
ajr-20000,2398,2663396395043.9575,0.17370043646483369,0.0009702271482811483,0.0036724451410658303,0.1443622250970246,3740.0,1
ajr-20000,2399,2663837557406.417,0.17361850686439978,0.0009689733134897235,0.0036724451410658303,0.1443622250970246,3740.0,1
ajr-20000,2400,2664278550278.906,0.1735366197082184,0.0009677213632709148,0.0036724451410658303,0.1443622250970246,3740.0,1
ajr-20000,2401,2664719373063.692,0.17345477506221285,0.0009664712238356712,0.003673453500522466,0.1443622250970246,3741.0,1
ajr-20000,2402,2665160023751.9077,0.17337297317879324,0.0009652226938284763,0.003673453500522466,0.1442621819749892,3741.0,1
ajr-20000,2403,2665600502686.6807,0.17329121397047778,0.0009639758064200242,0.003673453500522466,0.1442621819749892,3741.0,1
ajr-20000,2404,2666040810320.6763,0.1732094973383345,0.0009627306029330964,0.0036744618599791013,0.1442621819749892,3741.0,1
ajr-20000,2405,2666480947112.3516,0.17312782318652548,0.0009614871217827149,0.0036744618599791013,0.1442621819749892,3741.0,1
ajr-20000,2406,2666920914410.9316,0.17304619130136661,0.0009602454819887863,0.0036744618599791013,0.1442621819749892,3741.0,1
ajr-20000,2407,2667360713567.105,0.17296460148044784,0.0009590057943386621,0.0036754702194357366,0.1442621819749892,3741.0,1
ajr-20000,2408,2667800344982.415,0.17288305366168336,0.0009577680728789805,0.0036754702194357366,0.1442621819749892,3742.0,1
ajr-20000,2409,2668239809030.232,0.17280154778846632,0.0009565323277426543,0.0036754702194357366,0.1442621819749892,3742.0,1
ajr-20000,2410,2668679106078.326,0.17272008380628964,0.0009552985676103485,0.003676478578892372,0.1442621819749892,3742.0,1
ajr-20000,2411,2669118236490.1934,0.17263866166243488,0.0009540667999345491,0.003676478578892372,0.1442621819749892,3742.0,1
ajr-20000,2412,2669557200625.339,0.17255728130582249,0.0009528370310506239,0.003676478578892372,0.1442621819749892,3742.0,1
ajr-20000,2413,2669995998839.525,0.17247594268687647,0.0009516092662761816,0.0036774869383490076,0.1442621819749892,3742.0,1
ajr-20000,2414,2670434631484.999,0.17239464575740113,0.0009503835100018722,0.0036774869383490076,0.1442621819749892,3742.0,1
ajr-20000,2415,2670873095517.255,0.17231339093303935,0.0009491594490109485,0.0036774869383490076,0.1442621819749892,3742.0,1
ajr-20000,2416,2671311388467.463,0.172232178521746,0.0009479368451318794,0.003678495297805643,0.1442621819749892,3743.0,1
ajr-20000,2417,2671749509529.907,0.17215100858286958,0.0009467156318120421,0.003678495297805643,0.1442621819749892,3743.0,1
ajr-20000,2418,2672187459128.5312,0.17206988100237305,0.0009454958618060265,0.003678495297805643,0.1442621819749892,3743.0,1
ajr-20000,2419,2672625238137.5117,0.17198879561017885,0.000944277626131991,0.003679503657262278,0.1442621819749892,3743.0,1
ajr-20000,2420,2673062847720.082,0.17190775220569549,0.0009430610362874038,0.003679503657262278,0.1442621819749892,3743.0,1
ajr-20000,2421,2673500288342.851,0.17182675069392325,0.0009418461309773717,0.003679503657262278,0.1442621819749892,3743.0,1
ajr-20000,2422,2673937560414.2017,0.17174579099168238,0.00094063294055313,0.003680512016718913,0.1442621819749892,3743.0,1
ajr-20000,2423,2674374664341.8843,0.17166487301904756,0.0009394214930046054,0.003680512016718913,0.1442621819749892,3743.0,1
ajr-20000,2424,2674811600527.8276,0.17158399669984672,0.0009382118136415933,0.003680512016718913,0.1442621819749892,3744.0,1
ajr-20000,2425,2675248369368.392,0.17150316196138404,0.000937003925298587,0.003681520376175549,0.1442621819749892,3744.0,1
ajr-20000,2426,2675684971229.5757,0.17142236873758532,0.0009357978461984225,0.003681520376175549,0.1442621819749892,3744.0,1
ajr-20000,2427,2676121406458.958,0.17134161696702632,0.0009345935915248763,0.003681520376175549,0.1442621819749892,3744.0,1
ajr-20000,2428,2676557675368.792,0.1712609065951114,0.0009333911723485422,0.0036825287356321837,0.1442621819749892,3744.0,1
ajr-20000,2429,2676993778315.535,0.17118023756265913,0.0009321906028954235,0.0036825287356321837,0.1442621819749892,3744.0,1
ajr-20000,2430,2677429715660.567,0.17109960981152667,0.0009309918966486879,0.0036825287356321837,0.14416213885295387,3744.0,1
ajr-20000,2431,2677865487749.723,0.17101902328732,0.000929795064496521,0.0036835370950888194,0.14416213885295387,3745.0,1
ajr-20000,2432,2678301095280.352,0.1709384778893473,0.0009286001489467089,0.0036835370950888194,0.14416213885295387,3745.0,1
ajr-20000,2433,2678736539089.5767,0.1708579735023913,0.0009274072022919773,0.0036835370950888194,0.14416213885295387,3745.0,1
ajr-20000,2434,2679171819386.339,0.17077751010178924,0.0009262162147322072,0.0036845454545454547,0.14416213885295387,3745.0,1
ajr-20000,2435,2679606936067.4634,0.1706970877046122,0.0009250271479654247,0.0036845454545454547,0.14416213885295387,3745.0,1
