age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
43503279178.6935,919670760.7291329,0.12629939082527034,0.0008529877009700552,2775.630459938572,0.6896155507668177,0.01037960156354609,0.7788044031897812,-2.2021939827254755e-11,6.623590564913684e-12,3,1.0000000000000007,4672515.79223623,378.6970802889528,0.6896155507668177,0.01037960156354609,0.0008530612358708832,3.3818184885479736e-05,-7.350077995592896e-08,0.06896155507668174,3.4139656373583166e-11
44441188148.70955,937908970.01605,0.12630708562673781,0.0008533986311273526,2775.880133184969,0.6893895574110825,0.01060525680125557,0.7786584621527481,-2.3729018749918396e-11,3.47588624549644e-11,3,1.0000000000000007,4673459.538391455,378.63169376201796,0.6893895574110825,0.01060525680125557,0.0008534747677283011,3.3831185044109005e-05,-7.610247470552523e-08,0.06893895574110825,3.4146493329311366e-11
45397786647.5087,956598498.7991495,0.12631518974772307,0.0008538102336767714,2776.125721709889,0.6891589812812698,0.010835471320671296,0.7819056024871429,-2.5582980178739945e-11,1.7036372312873027e-11,3,1.0000000000000007,4674418.425634919,378.5627114651773,0.6891589812812698,0.010835471320671296,0.0008538886248150033,3.3844031813575005e-05,-7.835700706703791e-08,0.06891589812812694,3.4153007793820803e-11
46371419101.96639,973632454.4576907,0.12632366823131233,0.0008542226379538218,2776.367713890715,0.6889242198383801,0.011069846860488184,0.7821433456456361,-2.7239210886875753e-11,1.5958123711357075e-11,3,1.0000000000000007,4675391.150914772,378.4904476967929,0.6889242198383801,0.011069846860488184,0.0008543031100641178,3.3856736696133244e-05,-8.043797433774786e-08,0.06889242198383798,3.4159226521384516e-11
47362238211.43727,990819109.4708875,0.12633253329576882,0.0008546352235139504,2776.605470616255,0.68868523496728,0.011308420006967926,0.7787390732261201,-2.888966843528351e-11,1.5917045459445944e-11,3,1.0000000000000007,4676377.664457661,378.4147783585491,0.68868523496728,0.011308420006967926,0.0008547179083756407,3.386928015203632e-05,-8.265072125352898e-08,0.068868523496728,3.416512692848232e-11
48372748874.20139,1010510662.7641282,0.1263416578927378,0.0008550586066105912,2776.849007070828,0.6884414200225087,0.011551794722786004,0.8219896141525851,-3.169109419332017e-11,6.728173573833374e-12,3,1.0000000000000007,4677383.071547058,378.33694640013255,0.6884414200225087,0.011551794722786004,0.0008551407557902434,3.388195072329873e-05,-8.211503573966571e-08,0.06884414200225082,3.4171010436896596e-11
49375862765.86588,1003113891.6644877,0.12635078569098823,0.000855476172911141,2777.0876460513578,0.6881993102778381,0.011793446727732585,0.7732974038887619,-2.960665046458644e-11,2.6051383272829298e-11,3,1.0000000000000007,4678380.383693634,378.2590104117672,0.6881993102778381,0.011793446727732585,0.0008555602802497425,3.389440391146068e-05,-8.407318721537634e-08,0.06881993102778385,3.417671381397982e-11
50402505831.63502,1026643065.7691321,0.12636040998834014,0.000855894062120189,2777.320952934655,0.6879514425554784,0.012040823826394487,0.7739947927021262,-3.215760990826766e-11,1.0962342145148796e-11,3,1.0000000000000007,4679396.800038774,378.1766251307458,0.6879514425554784,0.012040823826394487,0.0008559806174877246,3.3906672388966544e-05,-8.652121303684797e-08,0.06879514425554782,3.4182022271775776e-11
51452756503.832825,1050250672.1978081,0.12637047854299757,0.0008563161701534388,2777.552660728681,0.6876977956966859,0.012293944958572844,0.7811010016567366,-3.489819544455486e-11,4.297007194509206e-12,3,1.0000000000000007,4680433.413818651,378.09034309556597,0.6876977956966859,0.012293944958572844,0.0008564045412477065,3.39188557734859e-05,-8.833693710466364e-08,0.06876977956966854,3.418704682744151e-11
52522259191.38804,1069502687.5552042,0.1263809425413771,0.0008567407480415332,2777.781884092742,0.6874394198337351,0.012551760039601732,0.7816125835446996,-3.709155205200432e-11,2.917732722096389e-11,3,1.0000000000000007,4681486.057887386,378.0005930498662,0.6874394198337351,0.012551760039601732,0.0008568308074566053,3.393091468690178e-05,-9.002525507035449e-08,0.0687439419833736,3.419177963998983e-11
