age_yr,step_yr,R_Rsun,L_Lsun,Teff_K,central_X,central_Y3,step_error_norm,discrete_luminosity_balance,nuclear_rest_mass_balance,last_halfstep_coupling_iterations,convective_mass_fraction,central_T_K,central_rho,surface_X,surface_Y3,nuclear_deposited_Lsun,nuclear_neutrino_Lsun,last_halfstep_gravothermal_Lsun,hydrogen_mass_Msun,thermal_neutrino_Lsun
1733780676701.4373,2184342889.562264,0.14735329508921613,0.0015737680864442256,2994.8966361880393,0.4626037035795411,0.03986391798258863,0.8063893944948441,-7.771561172376096e-16,-7.517415578917053e-10,4,1.0000000000000004,5603607.399423483,243.93765686821934,0.4626037035795411,0.03986391798258863,0.0015737848449098467,2.758785602469715e-05,-1.6738406498744154e-08,0.046260370357954154,2.005912373325356e-11
1735969904322.833,2189227621.3960605,0.1473574941650721,0.0015741807518644536,2995.050269354993,0.4623615433963568,0.039729022395853214,0.8042816777159567,6.661338147750939e-16,-7.674465507534478e-10,4,1.0000000000000004,5605341.027639166,243.92361957381752,0.4623615433963568,0.039729022395853214,0.001574197380764171,2.760654777304203e-05,-1.660883320935579e-08,0.046236154339635654,2.0066507066753196e-11
1738166900700.285,2196996377.4516587,0.14736167273303294,0.0015745979270400318,2995.206213198763,0.4621182180956457,0.039593978059418125,0.8075472439361686,-3.3306690738754696e-15,-7.870314400193479e-10,4,1.0000000000000004,5607083.647705844,243.90962475275555,0.4621182180956457,0.039593978059418125,0.0015746145008150244,2.7625342228940967e-05,-1.655370104766362e-08,0.046211821809564596,2.0073950335083723e-11
1740367231006.909,2200330306.6241317,0.14736581773147295,0.00157501967303069,2995.364628160768,0.4618742166022395,0.03945905884217512,0.8068859333465461,2.220446049250313e-16,-7.964954251704626e-10,4,1.0000000000000004,5608831.90590708,243.8957265445418,0.4618742166022395,0.03945905884217512,0.0015750361769222706,2.7644209092462584e-05,-1.648381013611431e-08,0.04618742166022396,2.0081444335190603e-11
1742571803162.7285,2204572155.8194113,0.14736991724394938,0.0015754492379753617,2995.5271779835934,0.4616294365835039,0.039324208934294384,0.8035809302697761,-3.3306690738754696e-16,-8.111301630364665e-10,4,1.0000000000000004,5610587.087451731,243.88201448483645,0.4616294365835039,0.039324208934294384,0.0015754656017158979,2.766318378491125e-05,-1.6343651523423763e-08,0.046162943658350386,2.0089013232878892e-11
1744785162955.0735,2213359792.3450375,0.1473739666523637,0.0015758902012505762,2995.6956082858756,0.4613833704459646,0.039189150368498266,0.8018942644627547,1.5543122344752192e-15,-8.327222245085864e-10,4,1.0000000000000004,5612353.3345524985,243.86854707745886,0.4613833704459646,0.039189150368498266,0.0015759063890389276,2.7682330712888705e-05,-1.6167691657299142e-08,0.04613833704459647,2.0096691896751656e-11
1747009681200.529,2224518245.455815,0.14737796918523377,0.0015763428110645654,2995.8700006173603,0.46113575036602633,0.03905373989492738,0.8020612584508369,-2.6645352591003757e-15,-8.569042142525518e-10,4,1.0000000000000004,5614132.541638053,243.85530264925308,0.46113575036602633,0.03905373989492738,0.0015763588292090815,2.7701668987222916e-05,-1.5998040033062067e-08,0.046113575036602614,2.0104487358572164e-11
1749245181394.7737,2235500194.2443285,0.14738191977348347,0.0015768079830289696,2996.0508377022998,0.4608865913555615,0.03891798984481687,0.8009407329034879,-2.220446049250313e-16,-8.916284377491479e-10,4,1.0000000000000004,5615924.770939787,243.8423096099341,0.4608865913555615,0.03891798984481687,0.0015768238114102974,2.772120552375034e-05,-1.580826892277836e-08,0.046088659135556105,2.0112405378218552e-11
1751493288669.4424,2248107274.6685977,0.14738581092762953,0.0015772871130500697,2996.2388544685878,0.46063570728744224,0.03878180299200067,0.8007471108406605,6.661338147750939e-16,-9.208017681672231e-10,4,1.0000000000000004,5617731.554734551,243.8295899209236,0.46063570728744224,0.03878180299200067,0.0015773027514371153,2.7740964148330535e-05,-1.561826658558791e-08,0.04606357072874424,2.012045898822247e-11
1753754347436.4688,2261058767.0263667,0.14738962988590423,0.0015777834673909071,2996.435726717117,0.46038305437759763,0.038645159556920376,0.7997664419612249,-2.220446049250313e-16,-9.502110209780312e-10,4,1.0000000000000004,5619553.778075632,243.81723865962152,0.46038305437759763,0.038645159556920376,0.001577798830840894,2.7760976137958155e-05,-1.5343321315882684e-08,0.046038305437759774,2.0128671035802045e-11
1756029826117.8135,2275478681.3449526,0.14739336925604749,0.0015782991721739856,2996.6425327990128,0.46012846278389063,0.0385079712851416,0.809574217663922,6.661338147750939e-16,-9.931641065108465e-10,4,1.0000000000000004,5621393.276576695,243.80531074927387,0.46012846278389063,0.0385079712851416,0.00157831423890108,2.7781272602582662e-05,-1.5046590032849083e-08,0.04601284627838902,2.013706085316129e-11
1758305903095.925,2276076978.111418,0.1473969829365894,0.0015788348631552073,2996.860036107481,0.45987347637480164,0.03837106779672668,0.8095963915932813,4.440892098500626e-16,-1.004090366407695e-09,4,1.0000000000000004,5623239.921678917,243.79400884663906,0.45987347637480164,0.03837106779672668,0.0015788495365254872,2.7801767450418377e-05,-1.4653224672944358e-08,0.045987347637480164,2.0145606103858513e-11
1760582547350.1187,2276644254.193555,0.14740045748417016,0.0015793934189064585,2997.0897315585607,0.45961809856719993,0.03823444338340443,0.8098289550062532,0,-1.0181110399187787e-09,4,1.0000000000000004,5625094.293022575,243.78344398115783,0.45961809856719993,0.03823444338340443,0.0015794076902225331,2.7822491741958065e-05,-1.4251161743580785e-08,0.04596180985671998,2.0154330848392947e-11
