pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
13446916.24973097,5365.773000158873,5049380347.461472,1.5060068761722045e+31,5.54717019798717e+30,5.716435463202892,v46
13459716.24973097,5365.144255962257,5048193061.851832,1.504593309394899e+31,5.543460245468232e+30,5.716639722808714,v46
13472516.24973097,5364.514329395714,5047006745.380624,1.5031800725969115e+31,5.539758155412846e+30,5.716843863671479,v46
13491716.24973097,5363.569904186123,5045231106.531679,1.5010650423142813e+31,5.534221336090051e+30,5.717149504570246,v46
13510916.24973097,5362.627067326121,5043459866.811585,1.4989568215296581e+31,5.528702053451925e+30,5.717454495434373,v46
13523716.24973097,5361.9993118280045,5042281030.344235,1.49755475664789e+31,5.525031155796862e+30,5.717657539387371,v46
13536516.24973097,5361.372551376976,5041104283.67646,1.4961561088077493e+31,5.52136800801966e+30,5.717860270740311,v46
13546116.24973097,5360.903031299012,5040222886.151153,1.4951091231928874e+31,5.518625314275884e+30,5.718012149982451,v46
13555716.24973097,5360.434112301138,5039342673.096476,1.494064105498436e+31,5.51588696110591e+30,5.718163851629222,v46
13570116.24973097,5359.732193417062,5038025058.080876,1.4925009201597825e+31,5.511788458676522e+30,5.718390987504015,v46
13584516.24973097,5359.031639212061,5036710077.340215,1.4909421423240645e+31,5.507699665686776e+30,5.718617728505161,v46
13595316.24973097,5358.50692978219,5035725282.178708,1.4897755649475977e+31,5.504638916485226e+30,5.718787574660751,v46
13606116.24973097,5357.9829567454135,5034741938.398968,1.4886114060186704e+31,5.501583604438584e+30,5.718957203643939,v46
13622316.24973097,5357.1987269992205,5033270206.265985,1.4868704141244356e+31,5.497011945031666e+30,5.719211142610067,v46
13638516.24973097,5356.416078803537,5031801650.986104,1.485134706448106e+31,5.49245243962708e+30,5.719464607450853,v46
13662816.24973097,5355.2457556645795,5029605957.103207,1.4825424818531048e+31,5.485638423906468e+30,5.719843710570245,v46
13687116.24973097,5354.078688066649,5027417118.908999,1.4799615708985475e+31,5.478851493980355e+30,5.720221794763689,v46
13699916.24973097,5353.4646350257,5026265925.260578,1.4786053634344176e+31,5.475285436727294e+30,5.720420709748018,v46
13712716.24973097,5352.851421575051,5025116579.683918,1.4772521794358438e+31,5.47172684909224e+30,5.720619350857805,v46
13731916.24973097,5351.933598934848,5023396757.527221,1.4752289575012504e+31,5.46640449335375e+30,5.720916672164843,v46
13751116.24973097,5351.017584578293,5021680998.71784,1.4732123633887977e+31,5.461098802754745e+30,5.721213392452538,v46
13763916.24973097,5350.407592247542,5020538891.534138,1.4718709803687502e+31,5.457569857731168e+30,5.7214109626532235,v46
13776716.24973097,5349.798356378316,5019398552.929568,1.4705324580555816e+31,5.454048275011674e+30,5.721608271757323,v46
13795916.24973097,5348.886333256087,5017692073.112953,1.468530897742613e+31,5.448781208057682e+30,5.721903622194054,v46
13815116.24973097,5347.975961475416,5015989502.770075,1.466535649366223e+31,5.443530567255352e+30,5.722198396113863,v46
13827916.24973097,5347.369669910372,5014856124.11167,1.465208365758464e+31,5.440038202343202e+30,5.722394678707637,v46
13840716.24973097,5346.764084712968,5013724452.361546,1.4638838289173347e+31,5.436553093914898e+30,5.722590709958418,v46
13859916.24973097,5345.857454430855,5012030840.058046,1.4619030323042436e+31,5.431340521470202e+30,5.722884164750974,v46
13879116.24973097,5344.952365899244,5010341015.269683,1.4599283062627323e+31,5.426144137425361e+30,5.723177062120386,v46
13891916.24973097,5344.349552061835,5009216083.060914,1.458614600736703e+31,5.422687824246915e+30,5.723372101421242,v46
13904716.24973097,5343.747393863726,5008092809.1902275,1.4573035365047167e+31,5.419238662214286e+30,5.723566896910129,v46
13923916.24973097,5342.845765258079,5006411693.768954,1.4553426955989896e+31,5.414079793092133e+30,5.7238585135977225,v46
13943116.24973097,5341.945605395262,5004734272.945427,1.4533877439878358e+31,5.408936876470911e+30,5.724149587013984,v46
13955916.24973097,5341.34604761041,5003617571.240169,1.4520871423599723e+31,5.405516090272531e+30,5.724343416087177,v46
13968716.24973097,5340.747119600554,5002502489.581571,1.4507891109362878e+31,5.402102350942321e+30,5.724537007133561,v46
13987916.24973097,5339.850285004092,5000833578.700431,1.4488476733797818e+31,5.396996401920406e+30,5.724826829963963,v46
14007116.24973097,5338.954858797478,4999168284.758329,1.4469119687485125e+31,5.391906172254479e+30,5.725116121100649,v46
14019916.24973097,5338.358432012616,4998059635.504918,1.4456241297265372e+31,5.388520394253569e+30,5.725308766605558,v46
14032716.24973097,5337.762612228986,4996952574.742812,1.4443387979920924e+31,5.385141560075919e+30,5.7255011787295125,v46
14051916.24973097,5336.870390316313,4995295626.102921,1.4424162761505017e+31,5.380087757377394e+30,5.725789243494612,v46
14071116.24973097,5335.979531038684,4993642229.407809,1.440499355957552e+31,5.375049444112322e+30,5.726076786005349,v46
14083916.24973097,5335.386132720756,4992541484.187443,1.4392239841284711e+31,5.371698162393844e+30,5.726268269595409,v46
14096716.24973097,5334.79332548637,4991442299.924044,1.4379510671833588e+31,5.368353722998138e+30,5.726459523777083,v46
14106316.24973097,5334.349018863289,4990618769.093088,1.4369977960295984e+31,5.365849504841346e+30,5.7266028428347004,v46
14115916.24973097,5333.905037979723,4989796110.603782,1.4360458916854716e+31,5.363349117123753e+30,5.726746033693002,v46
14130316.24973097,5333.239949324032,4988564123.47702,1.4346210969750416e+31,5.35960651662629e+30,5.726960515912964,v46
14144716.24973097,5332.575637488385,4987334089.288605,1.4331994094638257e+31,5.355872478092266e+30,5.727174710986688,v46
14166316.24973097,5332.020705690741,4985654252.500266,1.4316380240991954e+31,5.350288787172707e+30,5.727467318911041,event1414
14171716.24973097,5331.794177929109,4985202604.220222,1.431135423281047e+31,5.348896184701149e+30,5.727546007576915,v47
14177116.24973097,5331.558921239296,4984746807.362025,1.4306212148136313e+31,5.347504788573533e+30,5.727625426258936,v47
14185216.24973097,5331.196108169354,4984058552.305002,1.429836915641947e+31,5.34542019316287e+30,5.727745362545422,v47
14193316.24973097,5330.827758014209,4983367951.158841,1.429045682556301e+31,5.343338267077561e+30,5.727865724312764,v47
14205466.24973097,5330.269212525294,4982330101.428526,1.4278519325650882e+31,5.340220919438952e+30,5.728046637846436,v47
14217616.24973097,5329.707696749051,4981291906.462261,1.426655615198371e+31,5.33710950891766e+30,5.728227649268292,v47
14235841.24973097,5328.8633929072175,4979736325.097999,1.4248614753408188e+31,5.332454736298879e+30,5.728498938694418,v47
14254066.24973097,5328.0190775401825,4978183525.42677,1.4230707491815696e+31,5.327813200324652e+30,5.72876982753237,v47
14266866.24973097,5327.4264288171335,4977094496.542444,1.4218154104209438e+31,5.324560401464768e+30,5.728959861094844,v47
14279666.24973097,5326.834484688794,4976007182.9541855,1.420562703672037e+31,5.32131409634114e+30,5.729149636828505,v47
14298866.24973097,5325.948604172381,4974380342.62553,1.418689852039084e+31,5.316458159345427e+30,5.7294336570366236,v47
14318066.24973097,5325.064816490362,4972757627.711499,1.4168235878080369e+31,5.311616725868667e+30,5.729717049562682,v47
14330866.24973097,5324.476491294391,4971677603.681624,1.4155824602256192e+31,5.308396216298938e+30,5.729905717281834,v47
14343666.24973097,5323.889116732381,4970599403.308961,1.414344265296841e+31,5.30518211987061e+30,5.73009410731512,v47
14362866.24973097,5323.010320147997,4968986240.822142,1.4124933820863915e+31,5.300374334082318e+30,5.7303760456564845,v47
14382066.24973097,5322.13362498995,4967377090.530859,1.4106489766338532e+31,5.29558087262143e+30,5.730657373975453,v47
14394866.24973097,5321.549992647416,4966306037.972595,1.4094223153721402e+31,5.292392252956362e+30,5.730844676997572,v47
14407666.24973097,5320.967248136357,4965236723.744275,1.4081984479167523e+31,5.289209966290841e+30,5.7310317163253846,v47
14426866.24973097,5320.095206887772,4963636679.274689,1.4063686878339054e+31,5.284449730907234e+30,5.731311663691717,v47
14446066.24973097,5319.225063539216,4962040433.645349,1.4045450175734936e+31,5.279703637359309e+30,5.731591036339719,v47
14458866.24973097,5318.645706899425,4960977891.3024435,1.4033320037427053e+31,5.276546503618468e+30,5.731777050821589,v47
14471666.24973097,5318.067144134739,4959916996.067538,1.40212161079701e+31,5.273395621188429e+30,5.731962816703955,v47
14481266.24973097,5317.633633487279,4959122227.178142,1.4012153172572708e+31,5.271036213834624e+30,5.732102009114036,v47
14490866.24973097,5317.200556385836,4958328370.175367,1.400310472130438e+31,5.268680307761939e+30,5.73224106409115,v47
14505266.24973097,5316.551969670748,4957139657.542867,1.3989563487713763e+31,5.265153752156054e+30,5.732449325098253,v47
14519666.24973097,5315.904328064004,4955952962.249344,1.3976054226535583e+31,5.261635027074601e+30,5.732657282489515,v47
14530466.24973097,5315.4190795638615,4955064044.914094,1.3965940544505512e+31,5.259000685250889e+30,5.732813089666245,v47
14541266.24973097,5314.934336036531,4954176243.706272,1.3955844409683743e+31,5.256370728304867e+30,5.7329687291120095,v47
14549366.24973097,5314.5710427128315,4953511005.500902,1.3948282431537157e+31,5.254400894311055e+30,5.7330853695649875,v47
14557466.24973097,5314.208029033329,4952846387.943883,1.394073021564596e+31,5.252433517888189e+30,5.733201916839251,v47
14569616.24973097,5313.664178694516,4951850877.12818,1.3929423121029577e+31,5.249487583241152e+30,5.733376518785709,v47
14581766.24973097,5313.120944264051,4950856747.8897505,1.3918137710796e+31,5.246547149335726e+30,5.73355091345042,v47
14590878.74973097,5312.713832610458,4950111908.836078,1.390968608545588e+31,5.244345127263583e+30,5.73368159944802,v47
14599991.24973097,5312.307058446201,4949367837.596887,1.390124648194723e+31,5.242146187418327e+30,5.733812170363748,v47
14613659.99973097,5311.6977112851755,4948253482.584804,1.388861323751574e+31,5.238854210751619e+30,5.734007756037929,v47
14627328.74973097,5311.089110692426,4947140836.697223,1.3876006725840281e+31,5.235569129205678e+30,5.734203085685535,v47
14637580.31223097,5310.633041214289,4946307289.280754,1.3866567185997092e+31,5.233109457236967e+30,5.734349447212729,v47
14647831.87473097,5310.177378809285,4945474691.482525,1.3857142442551583e+31,5.230653646866305e+30,5.734495666622325,v47
14663209.21848097,5309.49486941548,4944227963.0522,1.384303750671839e+31,5.226977989229372e+30,5.73471466098424,v47
14678586.56223097,5308.813262448439,4942983349.685311,1.3828965492969899e+31,5.223310964023017e+30,5.73493333891196,v47
14690119.57004347,5308.302515108759,4942051048.806352,1.3818430373189556e+31,5.220565874943932e+30,5.735097179769597,v47
14701652.57785597,5307.792259087464,4941119923.206938,1.3807913466289794e+31,5.217825617459713e+30,5.735260844938246,v47
14710302.333715346,5307.409819165991,4940422224.7794075,1.3800036290831935e+31,5.215773324525237e+30,5.735383500520978,v47
14718952.08957472,5307.027650658432,4939725182.134297,1.3792169256042838e+31,5.213723738707836e+30,5.735506058115498,v47
14731926.723363783,5306.455059137913,4938681118.81363,1.3780390790274415e+31,5.210655012653106e+30,5.735689663011591,v47
14744901.357152846,5305.8830750001225,4937638522.583048,1.3768634997865744e+31,5.207592343145399e+30,5.735873048648313,v47
14764363.30783644,5305.026575335455,4936077979.538964,1.3751050593950183e+31,5.203010972738604e+30,5.736147610000491,v47
14783825.258520033,5304.171427236977,4934520703.018407,1.3733516650695e+31,5.198443122881636e+30,5.73642168318573,v47
14796625.258520033,5303.609499253829,4933497852.100096,1.3722007323228348e+31,5.195445338486129e+30,5.736601747099774,v47
14809425.258520033,5303.0481369342115,4932476396.068024,1.3710519451219356e+31,5.192453369601812e+30,5.736781602716123,v47
14828625.258520033,5302.207482926577,4930947404.418061,1.3693334404624467e+31,5.187977546737814e+30,5.737050893646009,v47
14847825.258520033,5301.368100788845,4929421528.401137,1.3676197305484941e+31,5.183514702204212e+30,5.737319719100319,v47
14854225.258520033,5301.088374434672,4928913207.4801035,1.3670491206601587e+31,5.182029121273695e+30,5.73740929243178,v47
14860625.258520033,5300.808782184955,4928405227.923789,1.3664790321387146e+31,5.180544978574481e+30,5.73749881483886,v47
14870225.258520033,5300.389727364875,4927644042.586557,1.3656250404869876e+31,5.178321770071377e+30,5.737632977557917,v47
14879825.258520033,5299.97097591916,4926883625.377166,1.3647722213223894e+31,5.176101781500208e+30,5.737767025585287,v47
14894225.258520033,5299.343603424172,4925744760.969645,1.3634955572530156e+31,5.172778523927142e+30,5.737967825822799,v47
14908625.258520033,5298.716922396755,4924607618.93792,1.3622215293545507e+31,5.169462466774374e+30,5.738168368703974,v47
14930225.258520033,5297.778592281486,4922905847.92576,1.36031622027832e+31,5.164503401869129e+30,5.738468574342641,v47
14951825.258520033,5296.848691175007,4921210918.507839,1.3584255047800089e+31,5.159560477383828e+30,5.738767676240011,v47
14964625.258520033,5296.681204132931,4920344254.124319,1.357775342133547e+31,5.156640467728337e+30,5.73892065513564,v47
14977425.258520033,5296.198951057886,4919369577.737854,1.3567432406100365e+31,5.153726067791297e+30,5.7390927319195395,v47
14996625.258520033,5295.397238798114,4917871815.603903,1.3550963906675353e+31,5.1493662038358e+30,5.739357224701203,v47
15015825.258520033,5294.5728596207555,4916365138.503457,1.3534230790314802e+31,5.145018789634349e+30,5.739623373080139,v47
15041425.258520033,5293.462458114205,4914355119.444623,1.3511825327435302e+31,5.139243029725441e+30,5.73997856178454,v47
15067025.258520033,5292.349746602369,4912348616.1584215,1.3489445825807322e+31,5.133489059522504e+30,5.740333274144116,v47
15079825.258520033,5291.793267766504,4911346475.851257,1.3478272244747378e+31,5.130618628186646e+30,5.7405104881162226,v47
15092625.258520033,5291.237148127702,4910345699.039796,1.34671173378146e+31,5.127753611716051e+30,5.740687497063601,v47
15111825.258520033,5290.404475138983,4908847955.95463,1.3450433149250485e+31,5.123467384545772e+30,5.740952472614587,v47
15131025.258520033,5289.573491076137,4907353705.301293,1.3433802076334073e+31,5.119193247212748e+30,5.7412169108731845,v47
15143825.258520033,5289.020217709074,4906359066.659913,1.3422739633060536e+31,5.116349734639261e+30,5.741392977193835,v47
15156625.258520033,5288.467752220827,4905365998.199976,1.3411701391288726e+31,5.113511568870257e+30,5.74156880118031,v47
15161425.258520033,5288.260660624188,4904993800.964549,1.3407565910596354e+31,5.112448264746329e+30,5.7416347083270045,v47
15166225.258520033,5288.053683001959,4904621823.435811,1.340343382488444e+31,5.111385711197727e+30,5.741700581565828,v47
15173425.258520033,5287.743489588174,4904064359.406952,1.3397243152196741e+31,5.109793451430614e+30,5.741799311832998,v47
15180625.258520033,5287.433556518478,4903507389.292013,1.3391060143488468e+31,5.10820287466949e+30,5.741897965833789,v47
15191425.258520033,5286.969274636347,4902673058.598316,1.338180238064942e+31,5.105820529975802e+30,5.742045768627815,v47
15202225.258520033,5286.505574650503,4901839828.453735,1.3372561723528097e+31,5.103441956767367e+30,5.742193401563377,v47
15218425.258520033,5285.811390892626,4900592475.436866,1.3358737880977316e+31,5.09988197976646e+30,5.742414456305033,v47
15234625.258520033,5285.1184745916335,4899347546.194164,1.3344951684163552e+31,5.096330440341937e+30,5.742635137616217,v47
15240700.258520033,5284.858756350033,4898881008.859336,1.3339787808874595e+31,5.095000201737669e+30,5.742717852400479,v47
15246775.258520033,5284.599209131593,4898414806.827233,1.3334629112787204e+31,5.093671147255758e+30,5.742800515606309,v47
15255887.758520033,5284.210317162937,4897716266.284855,1.3326902591123247e+31,5.091680042710438e+30,5.742924389940448,v47
15265000.258520033,5283.821820194053,4897018471.356362,1.331918775472414e+31,5.089691591529631e+30,5.7430481496932435,v47
15278669.008520033,5283.239963754977,4895973470.47152,1.3307640472718146e+31,5.086714463682014e+30,5.743233522303489,v47
15292337.758520033,5282.658933019949,4894930117.966152,1.3296118613238543e+31,5.083743275254226e+30,5.743418641984583,v47
15302589.321020033,5282.223586019649,4894148507.2166195,1.3287491745012167e+31,5.081518444980687e+30,5.743557347270029,v47
15312840.883520033,5281.788683093866,4893367808.193946,1.3278878849949836e+31,5.079296942528777e+30,5.7436959128743625,v47
